file_id	year	authors	journo_file_id
469039a	2011	Christopher Hunter	469039a
469041a	2011	James Mallet; Kanchon Dasmahapatra	469041a
469042a	2011	Graham Shields-Zhou	469042a
469043a	2011	Mirko Lobino; Jeremy L. O'Brien	469043a
469044a	2011	Robert C. Malenka; Roberto Malinow	469044a
469045a	2011	Thomas Carell	469045a
469164a	2011	Rory P. Wilson	469164a
469165a	2011	Neil Turok	469165a
469166a	2011	Vincent J. Hilser	469166a
469167a	2011	Elbio Dagotto	469167a
469169a	2011	Mark J. F. Brown	469169a
469170a	2011	Peter Michael	469170a
469171a	2011	Bochong Li; Lingchong You	469171a
469172a	2011	Stephen R. Sprang	469172a
469303a	2011	Edvard I. Moser; May-Britt Moser	469303a
469305a	2011	P. James E. Peebles	469305a
469306a	2011	Mark A. Wainberg	469306a
469307a	2011	Martin Moskovits	469307a
469308a	2011	Jacobus J. Boomsma	469308a
469309a	2011	Robert I. Lehrer	469309a
469310a	2011	Frank M. Raushel	469310a
469474a	2011	Johannes Gräff; Li-Huei Tsai	469474a
469475a	2011	Jevon Longdell	469475a
469476a	2011	Joseph Bass; Joseph S. Takahashi	469476a
469478a	2011	Jared Diamond	469478a
469479a	2011	Naveen A. Reddy	469479a
469480a	2011		469480a
469481a	2011	Graeme D. Ruxton	469481a
470044a	2011	C. Robertson McClung	470044a
470045a	2011	Jenny E. Greene	470045a
470046a	2011	Kay Huebner	470046a
470047a	2011	Lewi Stone	470047a
470048a	2011		470048a
470049a	2011	Eric W. Wolff	470049a
470050a	2011	Michael D. Petraglia	470050a
470178a	2011	Howard M. Wiseman	470178a
470179a	2011	Clifford B. Saper	470179a
470179b	2011		470179b
470181a	2011	James Bendle	470181a
470182a	2011	Ian Foe; David Toczyski	470182a
470183a	2011	Matthew Gaunt	470183a
470339a	2011	Guy M. Narbonne	470339a
470340a	2011	Pascal Hersen; Benoît Ladoux	470340a
470343a	2011	Xiang Zhang	470343a
470344a	2011	Richard P. Allan	470344a
470468a	2011	Murray B. Stein	470468a
470469a	2011	Ivano Bertini; Claudio Luchinat	470469a
470470a	2011	Reed B. Wickner	470470a
470471a	2011	Stephen R. McNutt	470471a
470472a	2011	Barry Honig; Remo Rohs	470472a
470473a	2011	John Williams	470473a
470475a	2011	Steven A. Balbus	470475a
470476a	2011	Jose M. C. Tubio; Xavier Estivill	470476a
471040a	2011	Larissa Conradt	471040a
471041a	2011	Michael Chapman; Carlos Sá de Melo	471041a
471042a	2011	Evan T. Powers; William E. Balch	471042a
471044a	2011	Detlev Arendt	471044a
471045a	2011	Koji Fujita	471045a
471046a	2011	Martin F. Pera	471046a
471047a	2011	Mark C. Serreze	471047a
471048a	2011	Catherine J. Potenski; Hannah L. Klein	471048a
471048b	2011		471048b
471168a	2011	Miles Blencowe	471168a
471169a	2011	Craig L. Maynard; Casey T. Weaver	471169a
471170a	2011	H. Sebastian Seung	471170a
471171a	2011		471171a
471172a	2011	Takamasa Harada; Dennis E. Discher	471172a
471173a	2011	Martin Olivier	471173a
471174a	2011	Thorne Lay	471174a
471308a	2011	Gunter Meister	471308a
471309a	2011	Sharon C. Glotzer; Michael Engel	471309a
