file_id	year	authors	journo_file_id
463035a	2010	D. Andrew Howell	463035a
463036a	2010	Gregory J. Quirk; Mohammed R. Milad	463036a
463037a	2010	Christof Wunderlich	463037a
463039a	2010	Cédric Feschotte	463039a
463040a	2010	Philippe Janvier; Gaël Clément	463040a
4631027a	2010	Bruno A. Olshausen; Michael R. DeWeese	4631027a
4631028a	2010	Fikadu G. Tafesse; Joost C. M. Holthuis	4631028a
4631029a	2010	Yong-il Shin	4631029a
4631030a	2010		4631030a
4631031a	2010	Cory R. Nicholas; Arnold R. Kriegstein	4631031a
4631032a	2010	Ryan L. Sriver	4631032a
4631033a	2010	Kenneth H. Nealson	4631033a
463163a	2010	Mark A. Cane	463163a
463164a	2010	R. John Ellis	463164a
463165a	2010	Rebecca Kilner	463165a
463166a	2010		463166a
463167a	2010	Marla Geha	463167a
463168a	2010	Kenneth D. Karlin	463168a
463169a	2010	Mirko Santello; Andrea Volterra	463169a
463301a	2010	Martin Fussenegger	463301a
463302a	2010	Jack F. Douglas	463302a
463303a	2010	Kim C. Worley; Richard A. Gibbs	463303a
463305a	2010	Clark R. Chapman	463305a
463306a	2010	Michael J. Benton	463306a
463307a	2010	Kathy Law	463307a
463308a	2010	T. J. Mitchison; H. M. Mitchison	463308a
463433a	2010	William L. Jungers	463433a
463434a	2010	Warren Strober	463434a
463435a	2010	Alan S. Goldman	463435a
463436a	2010	Ibolya Horváth; László Vígh	463436a
463436b	2010		463436b
463438a	2010	Hugues Goosse	463438a
463439a	2010	Michael M. Kozlov	463439a
463439b	2010	Andrew Mitchinson	463439b
463613a	2010	David W. Krause	463613a
463614a	2010	Rienk van Grondelle; Vladimir I. Novoderezhkin	463614a
463616a	2010	Frank J. Slack	463616a
463617a	2010	Seth Redfield	463617a
463617b	2010		463617b
463618a	2010	Magdalena Helmer	463618a
463619a	2010	Rama Venkatasubramanian	463619a
463739a	2010	David M. Lambert; Leon Huynen	463739a
463740a	2010	Georg Bollen	463740a
463740b	2010		463740b
463741a	2010	Derek E. G. Briggs	463741a
463742a	2010	Ana Lopes	463742a
463743a	2010	Arthur C. Riegel; Peter W. Kalivas	463743a
463744a	2010	Asa Abeliovich	463744a
463745a	2010	Andrew Blain	463745a
463885a	2010	Roger Buick	463885a
463886a	2010	Andy Young	463886a
463887a	2010	Roger B. Deal; Steven Henikoff	463887a
463888a	2010	Tim Lincoln	463888a
463889a	2010	Brenda A. Schulman; Arthur L. Haas	463889a
463890a	2010	Aephraim M. Steinberg	463890a
463891a	2010	Adrian Streit; Ralf J. Sommer	463891a
463892a	2010		463892a
464037a	2010	Walter S. Leal	464037a
464038a	2010	Joost W. M. Frenken; Tjerk H. Oosterkamp	464038a
464039a	2010	Matthew J. Rosseinsky; Kosmas Prassides	464039a
464039b	2010		464039b
464041a	2010	Carolyn S. Calfee; Michael A. Matthay	464041a
464042a	2010	Markus J. Buehler; Zhiping Xu	464042a
464043a	2010	Sadaf Shadan	464043a
464044a	2010	C. Thomas Caskey	464044a
4641132a	2010	Kenneth S. Zaret; Morris F. White	4641132a
4641133a	2010	Charles A. Sackett	4641133a
4641134a	2010	Dirk Feldmeyer	4641134a
4641136a	2010	Kyoko Nozaki	4641136a
4641137a	2010	A. Lindsay Greer	4641137a
4641138a	2010	Julian I. Rood	4641138a
4641138b	2010		4641138b
4641285a	2010	Gérard Eberl	4641285a
4641286a	2010	Henry H. Hsieh	4641286a
4641287a	2010	Ping Li; Gökhan S. Hotamisligil	4641287a
4641289a	2010	Cheng Chin; Nathan Gemelke	4641289a
4641289b	2010		4641289b
4641290a	2010	Andrew Mitchinson	4641290a
4641290b	2010	Nicholas J. Priebe; David Ferster	4641290b
4641292a	2010	Robin Ganellin; William Duncan	4641292a
464167a	2010	Robert Craigie	464167a
464168a	2010	Roland von Glasow	464168a
464168b	2010		464168b
464169a	2010	Anthony P. Davis	464169a
464171a	2010	Lindsey A. Barske; Blanche Capel	464171a
464172a	2010	J. Anthony Tyson	464172a
464172b	2010	Tim Lincoln	464172b
464357a	2010	Martin Moskovits	464357a
464358a	2010	Karen Cichowski; Pasi A. Jänne	464358a
464359a	2010	Giulia Stratta	464359a
464360a	2010	Roland Martin	464360a
464361a	2010		464361a
464362a	2010	Ian Affleck	464362a
464363a	2010	Manuel Serrano	464363a
464364a	2010	Anders Berglund	464364a
464365a	2010	Cécile Sykes; Julie Plastino	464365a
464366a	2010	Neil Withers	464366a
464495a	2010	David J. Beerling; Peter J. Franks	464495a
464496a	2010	Michael J. Solomon	464496a
464497a	2010	Andrew Mitchinson	464497a
464498a	2010	Paul Riley	464498a
464499a	2010	Pete Smith; Changming Fang	464499a
464499b	2010		464499b
464500a	2010	Ronald S. Oremland	464500a
464502a	2010	Donald T. Farley	464502a
464684a	2010	Jason R. Swedlow; Cecilia Cotta-Ramusino; Stephen J. Elledge	464684a
464685a	2010	Markus Aspelmeyer	464685a
464686a	2010	Cédric Blanpain	464686a
464687a	2010	James F. Kasting	464687a
464689a	2010	George A. M. Cross	464689a
464691a	2010	Craig R. White	464691a
464693a	2010	Chetan Nayak	464693a
464693b	2010		464693b
464694a	2010	Ana Lopes	464694a
464696a	2010	Robert A. Houze Jr	464696a
464837a	2010	Justin L. Sonnenburg	464837a
464838a	2010	Terence A. Brown	464838a
464839a	2010	Robert C. R. Wootton; Andrew J. deMello	464839a
464840a	2010	Michael Alfaro; Francesco Santini	464840a
464842a	2010	Edward Guinan	464842a
464843a	2010	Stephen J. Del Grosso	464843a
464844a	2010	Paul Workman; Jon Travers	464844a
464984a	2010	Alessandro Vespignani	464984a
464985a	2010	David B. Goldstein; Mohamed A. F. Noor	464985a
464986a	2010		464986a
464987a	2010	Susanne Brakmann	464987a
464988a	2010	Valerio Scarani	464988a
464989a	2010	Joe Gray	464989a
464990a	2010	Tim Lincoln	464990a
464990b	2010	Hanna Kokko; Michael Jennions	464990b
464992a	2010	Gertjan van Ommen	464992a
465039a	2010	Andy Jackson	465039a
465040a	2010	J. Martin Bollinger Jr	465040a
465041a	2010	Laurent Larger; John M. Dudley	465041a
465042a	2010	Catherine L. Murray; Charles M. Rice	465042a
465043a	2010		465043a
465044a	2010	Elliot L. Chaikof	465044a
465045a	2010	J. Ramón Tejedor; Juan Valcárcel	465045a
4651016a	2010	Isidore Rigoutsos; Frank Furnari	4651016a
4651017a	2010	Mercedes López-Morales	4651017a
4651018a	2010	Gandhimohan M. Viswanathan	4651018a
4651019a	2010	Erin S. Kelleher; Daniel A. Barbash	4651019a
4651020a	2010	Karl Scheidt	4651020a
4651022a	2010	Jan Gründemann; Michael Häusser	4651022a
4651023a	2010	Suse Broyde; Dinshaw J. Patel	4651023a
4651025a	2010	Nicholas P. Money	4651025a
465167a	2010	Lloyd M. Smith	465167a
465168a	2010	Mike Steel; David Penny	465168a
465169a	2010	Yves Goddéris	465169a
465170a	2010		465170a
465171a	2010	Nathan K. Karpowich; Da-Neng Wang	465171a
465172a	2010	Maurizio Prato	465172a
465173a	2010	Bing Ren	465173a
465297a	2010	David A. Fidock	465297a
465298a	2010	Haeshin Lee	465298a
465299a	2010	Ben Scheres	465299a
465300a	2010	Pin-Gao Gu	465300a
465301a	2010	Simon J. Boulton	465301a
465303a	2010	David Branch	465303a
465304a	2010	Kevin E. Trenberth	465304a
465427a	2010	Stefan Bengtson	465427a
465428a	2010	Tomoko Ohnishi	465428a
465430a	2010	Paul Cottle	465430a
465431a	2010	Xing Xu	465431a
465432a	2010	James A. Van Orman	465432a
465433a	2010	Douglas R. Green	465433a
465433b	2010		465433b
465553a	2010	Andrew J. Schofield	465553a
465554a	2010	Jo Anne Powell-Coffman; Clark R. Coffman	465554a
465555a	2010	Hartmut Häffner	465555a
465556a	2010	Linton M. Traub; Beverly Wendland	465556a
465559a	2010	Rinus Wortel; Rob Govers	465559a
465559b	2010	Robert C. Kennicutt Jr	465559b
465560a	2010	Scott A. Snyder	465560a
465695a	2010	John P. Lydon	465695a
465696a	2010	A. Douglas Stone	465696a
465697a	2010	Thomas Schmidt; Peter Carmeliet	465697a
465699a	2010	Scott Parkins	465699a
465699b	2010		465699b
465700a	2010	David A. Leopold	465700a
465701a	2010	Andrew Mitchinson	465701a
465701b	2010	Joseph A. Burns	465701b
465877a	2010	Joan B. Broderick	465877a
465878a	2010	Bruno Sicardy	465878a
465879a	2010	Liping Zhao	465879a
