file_id	year	authors	journo_file_id
measles-by-the-numbers-a-race-to-eradication-1.16897	2015		measles-by-the-numbers-a-race-to-eradication-1.16897
nj7541-122a	2015	Paul Smaglik	nj7541-122a
nj7549-713a	2015	Monya Baker	nj7549-713a
nj7580-156a	2015	Helen Shen	nj7580-156a
feuding-physicists-turn-to-philosophy-for-help-1.19076	2015	Davide Castelvecchi	528446a
canada-s-top-scientist-faces-tough-challenge-1.19075	2015	Nicola Jones	528445a
365-days-the-best-science-images-of-2015-1.19017	2015	Daniel Cressey	528452a
hint-of-new-boson-at-lhc-sparks-flood-of-papers-1.19098	2015	Davide Castelvecchi	nature.2015.19098
nasa-cancels-march-launch-to-mars-1.19082	2015	Alexandra Witze	nature.2015.19082
scientific-society-withholds-honour-over-lab-death-1.19097	2015	Erika Check Hayden	nature.2015.19097
the-science-to-look-out-for-in-2016-1.19073	2015	Elizabeth Gibney	529014a
top-multimedia-picks-1.19053	2015		nature.2015.19053
in-your-own-words-1.19011	2015		nature.2015.19011
china-s-dark-matter-satellite-launches-era-of-space-science-1.19059	2015	Elizabeth Gibney; Celeste Biever; Davide Castelvecchi	nature.2015.19059
postdoc-dies-in-lab-fire-at-tsinghua-university-1.19066	2015	David Cyranoski	nature.2015.19066
best-features-of-2015-1.19008	2015		nature.2015.19008
comment-pieces-of-2015-1.19010	2015		nature.2015.19010
biomedicine-wins-big-in-us-budget-deal-1.19057	2015	Sara Reardon; Chris Cesare; Heidi Ledford	nature.2015.19057
2015-in-ten-cartoons-1.19012	2015		nature.2015.19012
us-toxic-substances-reform-moves-forward-1.18127	2015	Chris Cesare	nature.2015.18127
NA	2015		nature.2015.19042
berkeley-releases-report-on-astronomer-sexual-harassment-case-1.19068	2015	Alexandra Witze	nature.2015.19068
hellish-conditions-a-scientific-gold-mine-for-drilling-project-1.19056	2015	Richard Monastersky	nature.2015.19056
NA	2015		nature.2015.19013
spread-of-antibiotic-resistance-gene-does-not-spell-bacterial-apocalypse-yet-1.19037	2015	Sara Reardon	nature.2015.19037
italian-scientists-under-investigation-after-olive-tree-deaths-1.19078	2015	Alison Abbott	nature.2015.19078
novel-amazing-innovative-positive-words-on-the-rise-in-science-papers-1.19024	2015	Philip Ball	nature.2015.19024
paris-climate-talks-day-12-what-we-re-reading-1.19014	2015	Chris Cesare	nature.2015.19014
NA	2015		nature.2015.19020
paris-climate-talks-day-11-what-we-re-reading-1.19005	2015	Chris Cesare	nature.2015.19005
concerns-raised-over-tantalum-mining-1.19023	2015	Katharine Sanderson	nature.2015.19023
yellow-sea-talks-raise-hopes-for-marine-science-1.19027	2015	Mark Zastrow	528318a
europe-s-genetically-edited-plants-stuck-in-legal-limbo-1.19028	2015	Alison Abbott	528319a
nations-approve-historic-global-climate-accord-1.19021	2015	Jeff Tollefson; Kenneth R. Weiss	528315a
lhc-sees-hint-of-boson-heavier-than-higgs-1.19036	2015	Davide Castelvecchi	nature.2015.19036
biggest-mystery-in-mathematics-in-limbo-after-cryptic-meeting-1.19035	2015	Davide Castelvecchi	nature.2015.19035
