file_id	year	authors	journo_file_id
the-quantum-source-of-space-time-1.18797	2015	Ron Cowen	527290a
the-truth-about-fetal-tissue-research-1.18960	2015	Meredith Wadman	528178a
how-to-build-a-better-phd-1.18905	2015	Julie Gould	528022a
is-the-2-c-world-a-fantasy-1.18868	2015	Jeff Tollefson	527436a
the-fragile-framework-1.18861	2015	Richard Monastersky; Nick Sousanis	527427a
all-together-now-1.18860	2015		527425a
cachexia-the-last-illness-1.18961	2015	Corie Lok	528182a
the-inside-story-on-wearable-electronics-1.18906	2015	Elizabeth Gibney	528026a
the-science-myths-that-will-not-die-1.19022	2015	Megan Scudellari	528322a
where-in-the-world-could-the-first-crispr-baby-be-born-1.18542	2015	Heidi Ledford	526310a
the-tantalizing-links-between-gut-microbes-and-the-brain-1.18557	2015	Peter Andrey Smith	526312a
before-we-drown-we-may-die-of-thirst-1.18652	2015	Kenneth R. Weiss	526624a
hunting-the-godzilla-el-ni-o-1.18591	2015	Quirin Schiermeier	526490a
the-lab-that-knows-where-your-time-really-goes-1.18609	2015	Helen Pearson	526492a
365-days-nature-s-10-1.19018	2015		528459a
the-greatest-vanishing-act-in-prehistoric-america-1.18700	2015	Richard Monastersky	527026a
how-to-make-the-most-of-carbon-dioxide-1.18653	2015	XiaoZhi Lim	526628a
new-life-for-pig-to-human-transplants-1.18768	2015	Sara Reardon	527152a
the-big-baby-experiment-1.18701	2015	Linda Geddes	527022a
science-and-sexism-in-the-eye-of-the-twitterstorm-1.18767	2015	Lauren Morello	527148a
the-biggest-mystery-in-mathematics-shinichi-mochizuki-and-the-impenetrable-proof-1.18509	2015	Davide Castelvecchi	526178a
what-could-derail-the-wearables-revolution-1.18263	2015	Kat Austen	525022a
the-tiniest-lego-a-tale-of-nanoscale-motors-rotors-switches-and-pumps-1.18262	2015	Mark Peplow	525018a
fishing-for-the-first-americans-1.18334	2015	Emma Marris	525176a
the-revolution-will-not-be-crystallized-a-new-method-sweeps-through-structural-biology-1.18335	2015	Ewen Callaway	525172a
why-interdisciplinary-research-matters-1.18370	2015		525305a
how-to-solve-the-world-s-biggest-problems-1.18367	2015	Heidi Ledford	525308a
NA	2015	Richard Van Noorden	525306a
the-mountain-top-battle-over-the-thirty-meter-telescope-1.18446	2015	Alexandra Witze	526024a
researchers-wrestle-with-a-privacy-problem-1.18396	2015	Erika Check Hayden	525440a
the-hidden-risks-for-three-person-babies-1.18408	2015	Garry Hamilton	525444a
the-boom-in-mini-stomachs-brains-breasts-kidneys-and-more-1.18064	2015	Cassandra Willyard	523520a
how-to-beat-the-next-ebola-1.18114	2015	Declan Butler	524022a
the-slow-chemistry-movement-1.18115	2015	XiaoZhi Lim	524020a
the-growing-global-battle-against-blood-sucking-ticks-1.18227	2015	Melinda Wenner Moyer	524406a
how-cities-can-beat-the-heat-1.18228	2015	Hannah Hoag	524402a
the-future-of-cryptocurrencies-bitcoin-and-beyond-1.18447	2015	Andy Extance	526021a
the-cannabis-experiment-1.18201	2015	Daniel Cressey	524280a
can-randomized-trials-eliminate-global-poverty-1.18176	2015	Jeff Tollefson	524150a
why-we-are-teaching-science-wrong-and-how-to-make-it-right-1.17963	2015	M. Mitchell Waldrop	523272a
how-scientists-fool-themselves-and-how-they-can-stop-1.18517	2015	Regina Nuzzo	526182a
the-scientist-of-the-future-1.17965	2015		523271a
the-super-materials-that-could-trump-graphene-1.17775	2015	Elizabeth Gibney	522274a
a-cellular-puzzle-the-weird-and-wonderful-architecture-of-rna-1.18014	2015	Elie Dolgin	523398a
hospital-checklists-are-meant-to-save-lives-so-why-do-they-often-fail-1.18057	2015	Emily Anthes	523516a
animal-behaviour-inside-the-cunning-caring-and-greedy-minds-of-fish-1.17614	2015	Alison Abbott	521412a
quest-for-climate-proof-farms-1.18015	2015	Quirin Schiermeier	523396a
europe-s-superlab-sir-paul-s-cathedral-1.17827	2015	Ewen Callaway	522406a
neuroscience-the-hard-science-of-oxytocin-1.17813	2015	Helen Shen	522410a
crispr-the-disruptor-1.17673	2015	Heidi Ledford	522020a
business-the-billion-dollar-biotech-1.17674	2015	Elie Dolgin	522026a
mining-the-microbial-dark-matter-1.17774	2015	Corie Lok	522270a
military-technology-laser-weapons-get-real-1.17613	2015	Andy Extance	521408a
the-rise-of-africa-s-super-vegetables-1.17712	2015	Rachel Cernansky	522146a
the-pentagon-s-gamble-on-brain-implants-bionic-limbs-and-combat-exoskeletons-1.17726	2015	Sara Reardon	522142a
the-hunt-for-the-world-s-missing-carbon-1.17867	2015	Gabriel Popkin	523020a
machine-ethics-the-robot-s-dilemma-1.17881	2015	Boer Deng	523024a
reading-writing-and-high-energy-physics-1.17964	2015	Monya Baker	523276a
the-24-7-search-for-killer-quakes-1.17914	2015	Alexandra Witze	523142a
reproducibility-crisis-blame-it-on-the-antibodies-1.17586	2015	Monya Baker	521274a
science-in-india-1.17516	2015		521141a
how-to-beat-hiv-1.17929	2015	Erika Check Hayden	523146a
forensic-science-the-soil-sleuth-1.17373	2015	Chelsea Wald	520422a
quantum-physics-what-is-really-real-1.17585	2015	Zeeya Merali	521278a
the-myopia-boom-1.17120	2015	Elie Dolgin	519276a
stopping-deforestation-battle-for-the-amazon-1.17223	2015	Jeff Tollefson	520020a
the-future-of-the-postdoc-1.17253	2015	Kendall Powell	520144a
biotech-boot-camp-1.17178	2015	Heidi Ledford	519402a
cancer-the-ras-renaissance-1.17326	2015	Heidi Ledford	520278a
evidence-based-medicine-save-blood-save-lives-1.17224	2015	Emily Anthes	520024a
materials-science-the-hole-story-1.17274	2015	Mark Peplow	520148a
how-the-hubble-telescope-cheated-death-1.17310	2015	Alexandra Witze	520282a
chemistry-degrees-of-separation-1.17359	2015	XiaoZhi Lim	520426a
collateral-damage-how-one-misconduct-case-brought-a-biology-institute-to-its-knees-1.17427	2015	David Cyranoski	520600a
science-in-turmoil-after-the-arab-spring-1.17428	2015	Mohammed Yahia; Declan Butler	520604a
research-africa-s-fight-for-equality-1.17486	2015	Linda Nordling	521024a
india-the-fight-to-become-a-science-superpower-1.17518	2015	T. V. Padma	521144a
indian-bioscience-the-anti-bureaucrat-1.17517	2015	Apoorva Mandavilli	521148a
india-by-the-numbers-1.17519	2015	Richard Van Noorden	521142a
the-retirement-debate-stay-at-the-bench-or-make-way-for-the-next-generation-1.17487	2015	Megan Scudellari	521020a
environmental-science-pollution-patrol-1.16654	2015	Kat Austen	517136a
microbiology-here-s-looking-at-you-squid-1.16698	2015	Ed Yong	517262a
agriculture-state-of-the-art-soil-1.16699	2015	Rachel Cernansky	517258a
not-your-average-technician-1.16785	2015		517542a
neuroscience-the-brain-interrupted-1.16831	2015	Alison Abbott	518024a
autonomous-vehicles-no-drivers-required-1.16832	2015	M. Mitchell Waldrop	518020a
ageing-research-blood-to-blood-1.16762	2015	Megan Scudellari	517426a
optics-leading-lights-1.16900	2015	Elizabeth Gibney	518154a
astronomy-laser-focus-1.16741	2015	Ann Finkbeiner	517430a
optics-super-vision-1.16877	2015	Zeeya Merali	518158a
light-fantastic-1.16878	2015		518153a
sex-redefined-1.16943	2015	Claire Ainsworth	518288a
museums-the-endangered-dead-1.16942	2015	Christopher Kemp	518292a
military-health-the-insurmountable-gulf-1.16655	2015	Sara Reardon	517132a
planetary-science-the-pluto-siblings-1.16987	2015	Alexandra Witze	518470a
neuroscience-in-court-the-painful-truth-1.16985	2015	Sara Reardon	518474a
developing-world-the-minority-minority-1.17023	2015	Katia Moskvitch	519020a
maternal-health-ebola-s-lasting-legacy-1.17036	2015	Erika Check Hayden	519024a
fisheries-eyes-on-the-ocean-1.17121	2015	Daniel Cressey	519280a
conflict-resolution-wars-without-end-1.17070	2015	Dan Jones	519148a
anthropocene-the-human-age-1.17085	2015	Richard Monastersky	519144a
