file_id	year	authors	journo_file_id
433021a	2005	Jan van Ruitenbeek	433021a
433022a	2005	Patrik Vuilleumier	433022a
433023a	2005	David W. Coltman	433023a
433023b	2005		433023b
433025a	2005	David W. Graham	433025a
433026a	2005	Bryan R. Cullen	433026a
433027a	2005	Alison Abbott	433027a
433028a	2005	Salvador Moncada	433028a
433113a	2005	Robert Ménard	433113a
433114a	2005	Alycia J. Weinberger	433114a
433115a	2005	Heike Langenberg	433115a
433116a	2005		433116a
433116b	2005	Anne Weil	433116b
433117a	2005	Mounib El Eid	433117a
433119a	2005	Peter D. Moore	433119a
433203a	2005	James A. Dias	433203a
433204a	2005	David Powlson	433204a
433205a	2005	Graeme D. Ruxton; Michael P. Speed	433205a
433207a	2005	I. Neill Reid	433207a
433208a	2005	Olivier Pourquié	433208a
433209a	2005		433209a
433365a	2005	Steven H. Strogatz	433365a
433366a	2005	Bryan Grenfell; Ottar Bjørnstad	433366a
433367a	2005	James U. Bowie	433367a
433369a	2005	Guus Rijnders; Dave H. A. Blank	433369a
433370a	2005	Shahid Naeem; Andrew C. Baker	433370a
433371a	2005		433371a
433372a	2005	Richard M. Krause	433372a
433465a	2005	J. Michael Shull	433465a
433466a	2005	Paul M. Brakefield; Vernon French	433466a
433467a	2005	Tatsuya Hirano	433467a
433468a	2005	David Hawksworth	433468a
433469a	2005	Eörs Szathmáry	433469a
433469b	2005		433469b
433470a	2005	Greg Sitz	433470a
433471a	2005	Thorsten Burmester	433471a
433471b	2005	Karl Ziemelis	433471b
433472a	2005	Michael Ronemus; Rob Martienssen	433472a
433583a	2005	Stanton B. Gelvin	433583a
433584a	2005	Philip Ball	433584a
433585a	2005	Christine L. Mummery	433585a
433587a	2005	D. M. Anderson; C. A. Woodhouse	433587a
433587b	2005		433587b
433588a	2005	Peter D. Moore	433588a
433589a	2005	Marcetta York Darensbourg	433589a
433591a	2005	Stephen C. Kowalczykowski	433591a
433593a	2005	Solomon H. Snyder	433593a
433691a	2005	Jerome Faist	433691a
433692a	2005	Michael Hengartner	433692a
433693a	2005	Magdalena Helmer	433693a
433694a	2005	Andrew P. Hendry	433694a
433695a	2005	Fran Bagenal	433695a
433695b	2005		433695b
433696a	2005	Dennis W. Choi	433696a
433698a	2005	Russell G. Foster	433698a
433809a	2005	Katharina Billups	433809a
433810a	2005	Corné Kros	433810a
433811a	2005	Joe T. Mok; Benjamin J. Eggleton	433811a
433813a	2005	Ellen A. Robey	433813a
433814a	2005		433814a
433814b	2005	Kevin Zahnle	433814b
433815a	2005	Peter D. Kwong	433815a
433817a	2005	Bruno J. Strasser; Jacques Dubochet	433817a
434027a	2005	William R. Heath; Francis R. Carbone	434027a
434028a	2005	S. R. Kulkarni; E. Sterl Phinney	434028a
434029a	2005	Michael W. Gray	434029a
434031a	2005	Euripides G. Stephanou	434031a
434032a	2005	Georgina M. Mace	434032a
434033a	2005	Detlef Lohse	434033a
434033b	2005		434033b
434034a	2005	Curt Wittenberg	434034a
4341075a	2005	Davide Lazzati	4341075a
4341076a	2005	Martin Jones; Mark Blaxter	4341076a
4341077a	2005	Michael J. Saltmarsh	4341077a
4341079a	2005		4341079a
4341080a	2005	R. Paul Johnson; Amitinder Kaur	4341080a
4341080b	2005	Tim Lincoln	4341080b
4341083a	2005	Reinhard Kurth	4341083a
434147a	2005	James W. Kirchner; Anne Weil	434147a
434148a	2005	Pavel Kroupa	434148a
434149a	2005		434149a
434150a	2005	George Klein	434150a
434151a	2005	Ananth Dodabalapur	434151a
434151b	2005	Joshua Finkelstein	434151b
434152a	2005	Richard Schultz; Carmen Williams	434152a
434153a	2005	Jay Melosh	434153a
434154a	2005	Rory Howlett	434154a
434155a	2005	Stephen Moorbath	434155a
434279a	2005	Chris Gunter	434279a
434280a	2005	Victor R. Baker	434280a
434283a	2005	John Gage	434283a
434284a	2005		434284a
434285a	2005	Dmitri V. Averin	434285a
434287a	2005	Terry Van Dyke	434287a
434288a	2005	Rasmus Nielsen	434288a
434289a	2005	Ricard Solé	434289a
434443a	2005	Detlef Weigel; Gerd Jürgens	434443a
434444a	2005	Sean M. O'Rourke; Bruce Bowerman	434444a
434445a	2005	DelWayne R. Bohnenstiehl	434445a
434447a	2005	Joel K. Elmquist; Gordon J. Strewler	434447a
434448a	2005	May Chiao	434448a
434449a	2005	Teun Boekhout	434449a
434451a	2005	Ronald M. Potok; David Goldhaber-Gordon	434451a
434451b	2005		434451b
434453a	2005	Declan Butler	434453a
434569a	2005	Sheila S. David	434569a
434570a	2005	Robin M. Hochstrasser	434570a
434571a	2005	Rolf F. Hoekstra	434571a
434573a	2005	Kerry Sieh	434573a
434573b	2005		434573b
434575a	2005	Robert S. Hagan; Peter K. Sorger	434575a
434577a	2005	Andrew M. Davis	434577a
434578a	2005	Andrew Halestrap	434578a
434707a	2005	Karl Stapelfeldt	434707a
434708a	2005	Michael D. Roth	434708a
434709a	2005	Nada Jabado; Philippe Gros	434709a
434711a	2005		434711a
434712a	2005	Ferdi Schüth	434712a
434713a	2005	Stephen R. Palumbi	434713a
434715a	2005	François Spitz; Denis Duboule	434715a
434716a	2005	Rory Howlett	434716a
434829a	2005	Ashok R. Venkitaraman	434829a
434830a	2005	Thomas F. Stocker; Christoph C. Raible	434830a
434833a	2005	Adam P. Summers	434833a
434834a	2005	Michael E. Wysession; Viatcheslav S. Solomatov	434834a
434835a	2005	Timothy Gomez	434835a
434837a	2005		434837a
434838a	2005	Roger Cayrel	434838a
434963a	2005	Douglas W. Burbank	434963a
434965a	2005	Fiona M. Gribble	434965a
434966a	2005		434966a
434966b	2005	Robert Tycko	434966b
434967a	2005	Amanda Tromans	434967a
434969a	2005	Ole Petter Ottersen	434969a
434970a	2005	Kurt Gottfried; Edwin E. Salpeter	434970a
435029a	2005	Thomas D. Kocher	435029a
435030a	2005	Richard S. Mann; Joaquim Culi	435030a
435031a	2005		435031a
435033a	2005	J. Brad Dalton	435033a
435034a	2005	S. K. Dey	435034a
435035a	2005	Paul Madden	435035a
435037a	2005	Renee M. Garza; Randolph Y. Hampton	435037a
4351035a	2005	Rudolf Grimm	4351035a
4351036a	2005	Charles E. Connor	4351036a
4351037a	2005	Martitia P. Tuttle	4351037a
4351038a	2005		4351038a
4351039a	2005	Thomas N. Sherratt; Christopher D. Beatty	4351039a
4351040a	2005	Charles F. Stevens	4351040a
4351040b	2005	Tim Lincoln	4351040b
4351041a	2005	Martin van Hecke	4351041a
4351042a	2005	Anders S. Kristensen; Stephen F. Traynelis	4351042a
4351044a	2005	Walter Gratzer; David G. Nathan	4351044a
4351167a	2005	David Queller	4351167a
4351168a	2005	David Quéré	4351168a
4351169a	2005	Brian J. P. Huntly; D. Gary Gilliland	4351169a
4351171a	2005	Simon Kelley	4351171a
4351172a	2005	Chun Y. Seow	4351172a
4351172b	2005	Barbara Marte	4351172b
4351173a	2005	Andreas Trabesinger	4351173a
4351174a	2005		4351174a
4351174b	2005	Stephen Buratowski; Danesh Moazed	4351174b
4351176a	2005	Paul G. Richards	4351176a
435151a	2005	Matthias von Herrath	435151a
435152a	2005	Frank Wilczek	435152a
435153a	2005		435153a
435155a	2005	Eran Hornstein; Clifford J. Tabin	435155a
435156a	2005	David J. Dunlop	435156a
435157a	2005	Rüdiger Wehner	435157a
435159a	2005	Stefan Luding	435159a
435161a	2005	H. Robert Horvitz	435161a
435283a	2005	Jared Diamond	435283a
435284a	2005	Duncan Agnew	435284a
435285a	2005	Justin E. Molloy; Stephan Schmitz	435285a
435287a	2005	Frank Close	435287a
435288a	2005	Martin I. Sereno	435288a
435291a	2005	Thomas Udem	435291a
435292a	2005	Klaus Peters	435292a
435431a	2005	Mark E. J. Woolhouse	435431a
435432a	2005	Joe Hahn	435432a
435433a	2005	Yoshiki Sasai	435433a
435435a	2005	Jonathan P. Marangos	435435a
435436a	2005		435436a
435436b	2005	Judy Callis	435436b
435437a	2005	Andrzej Czarnecki; William J. Marciano	435437a
435571a	2005	Antonio Damasio	435571a
435572a	2005	Nickolay Y. Gnedin	435572a
435573a	2005	Hanno Hock; Stuart H. Orkin	435573a
435575a	2005	Mark Ratner	435575a
435576a	2005		435576a
435577a	2005	Katherine A. High	435577a
435577b	2005	Richard Webb	435577b
435579a	2005	Dimitris Kioussis	435579a
435745a	2005	Paul S. Meltzer	435745a
435746a	2005	Jaap E. Klijn; Jan B. F. N. Engberts	435746a
435747a	2005	Christopher M. Dobson	435747a
435748a	2005		435748a
435749a	2005	Louise Prockter	435749a
435750a	2005	Martin Parniske	435750a
435751a	2005	Carla P. Gomes; Bart Selman	435751a
435752a	2005	Alberto Mantovani	435752a
435889a	2005	Jukka Pekola	435889a
435890a	2005	Eric M. Ostertag; Haig H. Kazazian Jr	435890a
435891a	2005	Yannis Michalakis; François Renaud	435891a
435893a	2005	Jacob N. Israelachvili	435893a
435894a	2005		435894a
435895a	2005	L. Mahadevan; T. J. Mitchison	435895a
435897a	2005	Robert V. F. Janssens	435897a
435898a	2005	Iain W. McKinnell; Michael A. Rudnicki	435898a
435899a	2005	Mary Dasso	435899a
436031a	2005	Julie A. Kauer	436031a
436032a	2005	Giulia Galli	436032a
436033a	2005	Glenn Merlino	436033a
436035a	2005	Peter D. Moore	436035a
436036a	2005		436036a
436036b	2005	Peter Ashwin; Marc Timme	436036b
4361093a	2005	Robert J. Zatorre	4361093a
4361094a	2005	Nathan A. Schnarr; Chaitan Khosla	4361094a
4361095a	2005	William M. White	4361095a
4361096a	2005	Romas Kazlauskas	4361096a
4361097a	2005	Margaret A. Titus	4361097a
4361098a	2005		4361098a
4361099a	2005	Yoshihisa Inoue	4361099a
436181a	2005	Benoit G. Bruneau	436181a
436182a	2005	Artie P. Hatzes; Günther Wuchterl	436182a
436183a	2005	David Penny	436183a
436184a	2005	Keith C. Weiser; Monica J. Justice	436184a
436185a	2005		436185a
436186a	2005	Ian Shipsey	436186a
436187a	2005	Gérard Férey	436187a
436189a	2005	Ary A. Hoffmann	436189a
436333a	2005	Lee R. Kump	436333a
436334a	2005	Charalambos P. Kyriacou	436334a
436335a	2005	Erik Asphaug	436335a
436336a	2005		436336a
436337a	2005	Deborah M. Muoio; Christopher B. Newgard	436337a
436337b	2005	Declan Butler	436337b
436467a	2005	William F. McDonough	436467a
436468a	2005	David Mooney	436468a
436469a	2005	Peter A. Raymond	436469a
436471a	2005	Jonathan D. Cohen; Gary Aston-Jones	436471a
436471b	2005	Daw Rosamund	436471b
436472a	2005	Claude Fabre	436472a
436473a	2005	Cori Bargmann	436473a
436473b	2005		436473b
436631a	2005	Bernard Marty	436631a
436632a	2005	Juergen A. Knoblich	436632a
436633a	2005	Patrick Hayden	436633a
436634a	2005		436634a
436635a	2005	Annette Ostling	436635a
436636a	2005	Norman E. Sharpless; Ronald A. DePinho	436636a
436637a	2005	George Helffrich	436637a
436638a	2005	Ben Nichols	436638a
436781a	2005	György Buzsáki	436781a
436782a	2005	Melvyn L. Goldstein	436782a
436783a	2005	Muhammad Sarwar Khan	436783a
436785a	2005		436785a
436786a	2005	Nicolas Gruber	436786a
436787a	2005	Anton Berns	436787a
436789a	2005	Richard Webb	436789a
436789b	2005	Claude Herzberg	436789b
436919a	2005	Hugh P. Possingham; Kerrie A. Wilson	436919a
436920a	2005	Martin Bojowald	436920a
436921a	2005	Patrick Jöckel; Carl A. M. Brenninkmeijer	436921a
436922a	2005	Elizabeth H. Blackburn	436922a
436923a	2005	Dieter H. Hartmann	436923a
436924a	2005		436924a
436925a	2005	Richard A. Steinhardt	436925a
437037a	2005	Barbara A. Whitney	437037a
437038a	2005	Robert L. Carroll	437038a
437039a	2005	Mark Siddall	437039a
437041a	2005	Cornelis J. M. Melief	437041a
437041b	2005		437041b
437043a	2005	Jeremiah P. Ostriker	437043a
4371097a	2005	Richard R. Sinden	4371097a
4371098a	2005	Masatake Haruta	4371098a
4371099a	2005	Graham E. Budd; Maximilian J. Telford	4371099a
4371101a	2005		4371101a
4371102a	2005	Maarten DeKieviet; Joerg Schmiedmayer	4371102a
4371103a	2005	Michael B. Kastan	4371103a
4371105a	2005	Fulvio Melia	4371105a
4371106a	2005	Alexey S. Kondrashov	4371106a
4371241a	2005	David B. Goldstein; Gianpiero L. Cavalleri	4371241a
4371243a	2005	Robert Mokaya; Martyn Poliakoff	4371243a
4371244a	2005	Gareth Parry	4371244a
4371245a	2005	Eckhard Jankowsky	4371245a
4371246a	2005	A. Lindsay Greer; Neil Mathur	4371246a
4371247a	2005	Guillaume Drin; Bruno Antonny	4371247a
4371247b	2005		4371247b
4371248a	2005	Tim Lincoln	4371248a
4371249a	2005	Bart van Wees	4371249a
437197a	2005	Andrew D. Miranker	437197a
437198a	2005	Wesley P. Wong; Evan Evans	437198a
437199a	2005	Roger Butlin; Cally Roper	437199a
437201a	2005	Sabine L. Flitsch	437201a
437202a	2005		437202a
437203a	2005	Baruch I. Kanner	437203a
437205a	2005	E. Detlef Schulze; Annette Freibauer	437205a
437206a	2005	Magdalena Helmer	437206a
437325a	2005	Pritiraj Mohanty	437325a
437326a	2005	Yu-Hui Rogers; J. Craig Venter	437326a
437327a	2005	Klaus Meerholz	437327a
437328a	2005		437328a
437329a	2005	Sergio Barrientos	437329a
437330a	2005	Stephen C. Winans	437330a
437331a	2005	Martin Heimann	437331a
437483a	2005	Dennis Baldocchi	437483a
437484a	2005	Robert Liddington; Laurie Bankston	437484a
437485a	2005	Tim Elliott	437485a
437486a	2005	Jeffery W. Kelly	437486a
437487a	2005	John Hartwig	437487a
437488a	2005	Siegfried Stapf	437488a
437627a	2005	Dario Bonetta; Peter McCourt	437627a
437628a	2005	Marina Lévy	437628a
437629a	2005	Richard Webb	437629a
437631a	2005	Avigdor Eldar; Michael Elowitz	437631a
437632a	2005		437632a
437633a	2005	Hermann Gies	437633a
437634a	2005	Sally Milne; Robert Hinde	437634a
437821a	2005	Bill Blaylock; Olaf Schneewind	437821a
437822a	2005	Luigi Piro	437822a
437823a	2005	Ian R. Sanders	437823a
437824a	2005		437824a
437824b	2005	Edward J. Kramer	437824b
437826a	2005	David W. Sims	437826a
437826b	2005	David J. Des Marais	437826b
437828a	2005	Leon Mestel	437828a
437957a	2005	Daniel E. Lieberman	437957a
437958a	2005	Paul D. Feldman	437958a
437959a	2005	Peter D. Moore	437959a
437961a	2005	Rosamund Daw	437961a
437962a	2005	Adi R. Bulsara	437962a
437963a	2005	Takeo Kishimoto	437963a
437963b	2005		437963b
437965a	2005	Josep Peñuelas	437965a
438031a	2005	Steve Blinkhorn	438031a
438032a	2005	Christopher Reynolds	438032a
438033a	2005	Robert A. Andersen	438033a
438035a	2005	Anny Cazenave	438035a
438035b	2005		438035b
438036a	2005	Yuanpeng J. Huang; Gaetano T. Montelione	438036a
438039a	2005	Richard S. Ellis	438039a
438040a	2005	Michael Yarus	438040a
438041a	2005	Leo Kinlen	438041a
4381087a	2005	Mark A. Bullock	4381087a
4381089a	2005	Richard Webb	4381089a
4381090a	2005	Joel C. Eissenberg; Sarah C. R. Elgin	4381090a
4381091a	2005	Jim Coakley	4381091a
4381092a	2005		4381092a
4381092b	2005	André Goffeau	4381092b
4381094a	2005	Robert F. Curl	4381094a
