file_id	year	authors	journo_file_id
529028a	2016	Poshak Gandhi	529028a
529030a	2016	Anice C. Lowen	529030a
529034a	2016		529034a
529158a	2016	Eric C. Martens	529158a
529159a	2016	Dawn K. Erb	529159a
529162a	2016	Michel Crucifix	529162a
529164a	2016	Christine E. Gee; Thomas G. Oertner	529164a
529286a	2016	Maximilian J. Telford; Leonid L. Moroz; Kenneth M. Halanych	529286a
529288a	2016	Bruce Buffett	529288a
529290a	2016	Bart J. Currie; Mirjam Kaestli	529290a
529293a	2016		529293a
529294a	2016	Thomas J. Phillips	529294a
529468a	2016	Fyodor Urnov	529468a
529469a	2016	Viviana Gradinaru; Nicholas C. Flytzanis	529469a
529470a	2016	Colleen G. Farmer	529470a
529473a	2016	Antonella Nota; Corinne Charbonnel	529473a
529475a	2016	Jason Heikenfeld	529475a
530036a	2016	Johan Hofkens; Maarten B. J. Roeffaers	530036a
530041a	2016	Kyung Taec Kim	530041a
530042a	2016	Erwin F. Wagner	530042a
530043a	2016	Henry Gee	530043a
530165a	2016	Brigitte Cros	530165a
530167a	2016	Marian Turner	530167a
530168a	2016	Jian-Ren Shen	530168a
530169a	2016	Paul Ho	530169a
530284a	2016	Miles Blencowe	530284a
530286a	2016		530286a
530287a	2016	Jason P. Briner	530287a
530288a	2016	Chunxin Wang; Richard Youle	530288a
530289a	2016	Justin Fear; Brian Oliver	530289a
530423a	2016	Anna M. Kietrys; Eric T. Kool	530423a
530425a	2016	Aida Gómez-Robles	530425a
530426a	2016	Tatiana Ilyina	530426a
530427a	2016	Duncan Lorimer	530427a
531038a	2016	Limin Xiang; N. J. Tao	531038a
531041a	2016		531041a
531042a	2016	Chi Luo; Pere Puigserver	531042a
531043a	2016	Andrew M. Taylor	531043a
531177a	2016	Jason Alicea	531177a
531178a	2016	Alice Y. Cheung; Hen-Ming Wu	531178a
531180a	2016	Eric J. Beckman	531180a
531308a	2016	Anna Fontcuberta i Morral	531308a
531310a	2016	Dominick V. Spracklen	531310a
531311a	2016		531311a
531312a	2016	Igor S. Aranson	531312a
531313a	2016	T. Jake Liang	531313a
531451a	2016	Richard A. Fuller	531451a
531452a	2016		531452a
531453a	2016	David Sarlah	531453a
531455a	2016	Ian Garrick-Bethell	531455a
531585a	2016	Hazel Rymer	531585a
531587a	2016	Guillaume Schull	531587a
532040a	2016	Adrian L. Melott	532040a
532044a	2016	Matthew E. Kirby	532044a
532181a	2016	Ekta Khurana	532181a
532184a	2016	Sabrina Maniscalco	532184a
532185a	2016		532185a
532186a	2016	Alison M. Anders	532186a
532317a	2016	Joacim Rocklöv	532317a
532445a	2016	Jovan Kamcev; Benny D. Freeman	532445a
532449a	2016		532449a
532450a	2016	Charlotte A. L. Haley	532450a
533044a	2016	Marianna Safronova	533044a
533183a	2016	Kin S. Yang; Keary M. Engle	533183a
