file_id	year	authors	journo_file_id
d41586-017-07759-8	2017	Zeeya Merali	d41586-017-07759-8
d41586-017-07766-9	2017	David Cyranoski	d41586-017-07766-9
d41586-017-07794-5	2017	Cally Carswell	d41586-017-07794-5
d41586-017-07808-2	2017	Nisha Gaind	d41586-017-07808-2
d41586-017-07817-1	2017	Quirin Schiermeier	d41586-017-07817-1
d41586-017-07869-3	2017	Elizabeth Gibney	d41586-017-07869-3
d41586-017-07879-1	2017	Helen Shen	d41586-017-07879-1
d41586-017-08235-z	2017	Alexandra Witze	d41586-017-08235-z
d41586-017-08236-y	2017	Jeff Tollefson; Emiliano Rodríguez Mega	d41586-017-08236-y
d41586-017-08244-y	2017	Emma Young	d41586-017-08244-y
d41586-017-08307-0	2017	Sara Reardon	d41586-017-08307-0
d41586-017-08309-y	2017	Jo Marchant	d41586-017-08309-y
d41586-017-08321-2	2017	Quirin Schiermeier	d41586-017-08321-2
d41586-017-08325-y	2017	Amy Maxmen	d41586-017-08325-y
d41586-017-08329-8	2017	Alexandra Witze	d41586-017-08329-8
d41586-017-08368-1	2017	Ewen Callaway	d41586-017-08368-1
d41586-017-08391-2	2017	Davide Castelvecchi	d41586-017-08391-2
d41586-017-08428-6	2017	April Reese	d41586-017-08428-6
d41586-017-08473-1	2017	Alexandra Witze	d41586-017-08473-1
d41586-017-08476-y	2017	David Cyranoski	d41586-017-08476-y
d41586-017-08492-y	2017	Nisha Gaind	d41586-017-08492-y
d41586-017-08493-x	2017	Ewen Callaway; Davide Castelvecchi; David Cyranoski; Elizabeth Gibney; Heidi Ledford; Jane J. Lee; Lauren Morello; Nicky Phillips; Quirin Schiermeier; Jeff Tollefson; Richard Van Noorden; Alexandra Witze	d41586-017-08493-x
d41586-017-08527-4	2017		d41586-017-08527-4
d41586-017-08575-w	2017	Barbara Casassus	d41586-017-08575-w
d41586-017-08581-y	2017	Michele Catanzaro	d41586-017-08581-y
d41586-017-08589-4	2017	Andy Extance	d41586-017-08589-4
