file_id	year	authors	journo_file_id
439023a	2006	Liqun Luo	439023a
439024a	2006	David J. Tholen	439024a
439025a	2006	Sergio A. Sañudo-Wilhelmy	439025a
439026a	2006	Julia E. Hammer	439026a
439027a	2006	Michael Springer; Johan Paulsson	439027a
439028a	2006		439028a
439143a	2006	Andrew R. Blaustein; Andy Dobson	439143a
439144a	2006	Götz Paschmann	439144a
439145a	2006	Irving L. Weissman	439145a
439147a	2006		439147a
439148a	2006	David C. Lowe	439148a
439149a	2006	Gordon M. Shepherd	439149a
439273a	2006	Steven T. Bramwell	439273a
439274a	2006	Julian Downward	439274a
439275a	2006	Ross J. Salawitch	439275a
439277a	2006	Julian I. Schroeder; Josef M Kuhn	439277a
439277b	2006		439277b
439278a	2006	Tim Lincoln	439278a
439279a	2006	Juha Äystö	439279a
439280a	2006	Günther K. H. Zupanc	439280a
439399a	2006	Lars O. Hedin	439399a
439400a	2006	Didier Queloz	439400a
439402a	2006	John D. Baxter; Paul Webb	439402a
439402b	2006	Rory Howlett	439402b
439403a	2006		439403a
439404a	2006	Richard V. Pearse II; Clifford J Tabin	439404a
439405a	2006	Alain Reza Yavari	439405a
439406a	2006	André Nussenzweig; Tanya Paull	439406a
439541a	2006	Scott S. Sheppard	439541a
439542a	2006	Stephen D. Bell	439542a
439545a	2006	Alfons van Blaaderen	439545a
439545b	2006		439545b
439546a	2006	William G. Quinn	439546a
439547a	2006	May Chiao	439547a
439548a	2006	Bert M. Weckhuysen	439548a
439665a	2006	Thomas R. Holtz Jr	439665a
439666a	2006	Michael Famulok; Günter Mayer	439666a
439667a	2006		439667a
439669a	2006	Matthew A. Williams; Michael J. Bevan	439669a
439670a	2006	Andreas Mulch; C. Page Chamberlain	439670a
439671a	2006	John J. Boland	439671a
439673a	2006	Henry Gee	439673a
439793a	2006	Damon Matthews	439793a
439794a	2006	Panthea Taghavi; Maarten van Lohuizen	439794a
439797a	2006	Peter Wasserscheid	439797a
439798a	2006	Joseph H. Nadeau; Charles Lee	439798a
439799a	2006	Janez Stepišnik	439799a
439799b	2006		439799b
439800a	2006	Richard Webb	439800a
439801a	2006	Jay S. Siegel	439801a
439802a	2006	Helen Dell	439802a
439919a	2006	Jonathan P. Dowling	439919a
439920a	2006	Michael R. DeWeese; Anthony Zador	439920a
439921a	2006	Nick Evans	439921a
439923a	2006	Henry Gee	439923a
439924a	2006	Richard P. Binzel	439924a
439925a	2006		439925a
439926a	2006	Rosalind Cotter	439926a
439926b	2006	Piet Borst; Paul-André Genest	439926b
439928a	2006	Gerald H. Haug; Larry C. Peterson	439928a
440031a	2006	Charles J. Ammon	440031a
440032a	2006	Hannes Lans; Jan H. J. Hoeijmakers	440032a
440034a	2006	Ulrich Gösele	440034a
440035a	2006	John M. Pandolfi	440035a
440036a	2006	Thomas H. Lee	440036a
440037a	2006		440037a
440038a	2006	Tim Lincoln	440038a
440038b	2006	Keith Burridge	440038b
440040a	2006	Stanley J. Opella	440040a
4401000a	2006	Garry K. C. Clarke	4401000a
4401001a	2006	Gregory A. Wray	4401001a
4401002a	2006	Piero Madau	4401002a
4401117a	2006	Gary F. Marcus	4401117a
4401118a	2006	Jan Zaanen	4401118a
4401119a	2006	Rosamund Daw	4401119a
4401120a	2006	Michael N. Evans	4401120a
4401121a	2006	Michael Chandler	4401121a
440153a	2006	Scott M. Landfear	440153a
440154a	2006	Enrico Ramirez-Ruiz	440154a
440155a	2006		440155a
440156a	2006	Virginia W. Cornish	440156a
440157a	2006	Benjamin J. McCall	440157a
440158a	2006	Laura N. Borodinsky	440158a
440159a	2006	Frances S. Ligler; Jeffrey S. Erickson	440159a
440160a	2006	Steve Granick; Sung Chul Bae	440160a
440161a	2006	Rasmus Nielsen	440161a
440162a	2006	Graham Ross	440162a
440283a	2006	Lloyd M. Smith	440283a
440284a	2006	Richard Morris; Lennart Mucke	440284a
440285a	2006	Joshua Finkelstein	440285a
440286a	2006		440286a
440286b	2006	Euan R. Kay; David A. Leigh	440286b
440287a	2006	Xing Xu	440287a
440289a	2006	Magdalena Helmer	440289a
440289b	2006	Brett D. Esry; Chris H. Greene	440289b
440291a	2006	François Chast	440291a
440425a	2006	David Tollervey	440425a
440426a	2006	Don E. Canfield	440426a
440427a	2006	William N. Zagotta	440427a
440429a	2006	Philip Ball	440429a
440430a	2006	Joanne Bourgeois	440430a
440431a	2006	Francisco J. Garcia-Vidal	440431a
440433a	2006	Christos N. Likos	440433a
440434a	2006	Deepa Nath	440434a
440613a	2006	Peter D. Moore	440613a
440614a	2006	Frank Spahn; Jürgen Schmidt	440614a
440615a	2006	Laura L. Colgin; Edvard I. Moser	440615a
440616a	2006		440616a
440617a	2006	Samuel L. Braunstein	440617a
440618a	2006	John J. Rehr	440618a
440619a	2006	Ed Gerstner	440619a
440619b	2006	Richard Passingham	440619b
440620a	2006	Tim Lincoln	440620a
440747a	2006	Per Erik Ahlberg; Jennifer A. Clack	440747a
440748a	2006	Lucy Odling-Smee	440748a
440749a	2006	Lisa Rosenberg	440749a
440750a	2006	Joel Swanson	440750a
440751a	2006	Gary R. Huss	440751a
440752a	2006	Kathleen D. Morrison	440752a
440754a	2006	Kwing-So Choi	440754a
440873a	2006	Richard Gray	440873a
440874a	2006	Jan Vijg; Yousin Suh	440874a
440875a	2006	Jared L. Strasburg	440875a
440876a	2006	Andrew Mitchinson	440876a
440877a	2006	Henk T. C. Stoof	440877a
440878a	2006	Rudolf K. Thauer; Seigo Shima	440878a
440879a	2006	Garth J. Simpson	440879a
440880a	2006	Graeme Ruxton	440880a
440999a	2006	Boris Gutkin; G. Bard Ermentrout	440999a
441031a	2006	Steve Lamoreaux	441031a
441032a	2006	William G. Kaelin	441032a
441034a	2006	David J. Stevenson	441034a
441035a	2006	Paul Megee	441035a
441037a	2006	Richard Friend	441037a
4411053a	2006	Tilman Esslinger; Gianni Blatter	4411053a
4411054a	2006	Steve Reichow; Gabriele Varani	4411054a
4411055a	2006	Andreas Stein	4411055a
4411056a	2006	Carl Heiles	4411056a
4411058a	2006	Leo Pallanck; J. Timothy Greenamyre	4411058a
441161a	2006	John R. Mascola	441161a
441162a	2006	Alessandro Morbidelli	441162a
441163a	2006	Anant B. Parekh	441163a
441165a	2006	Robert H. Crabtree	441165a
441166a	2006	Cristina M. Tato; John J. O'Shea	441166a
441167a	2006		441167a
441168a	2006	Pablo G. Debenedetti	441168a
441169a	2006	Richard Webb	441169a
441169b	2006	Takuya Matsumoto	441169b
441291a	2006	Kevin R. Foster	441291a
441292a	2006	David Charbonneau	441292a
441293a	2006	Eric D. Brown	441293a
441295a	2006	Steven C. Erwin	441295a
441296a	2006	M. Bishr Omary; Nam-On Ku	441296a
441297a	2006	Thomas C. Killian	441297a
441298a	2006	Henry Gee	441298a
441299a	2006	Asif Khan	441299a
441411a	2006	Shaun Miller; Jared Diamond	441411a
441413a	2006	Paul D. Soloway	441413a
441414a	2006	László Forró	441414a
441415a	2006	Peter Parham	441415a
441416a	2006	Steve Desch	441416a
441417a	2006	Sean Nee; Nick Colegrave	441417a
441418a	2006	Maria Bellantone	441418a
441418b	2006	Viktor Janzen; David T. Scadden	441418b
441579a	2006	Heather M. Stoll	441579a
441580a	2006		441580a
441581a	2006	Min Li; Robert Craigie	441581a
441582a	2006	Charles J. Epstein	441582a
441583a	2006	Thomas Pfeiffer; Martin A. Nowak	441583a
441584a	2006	Susumu Kitagawa	441584a
441585a	2006	Paul Hanlon	441585a
441699a	2006	Harry H. Wasserman	441699a
441700a	2006	Stanley M. Awramik	441700a
441701a	2006	Robert W. Boyd; Daniel J. Gauthier	441701a
441702a	2006	Eve Marder	441702a
441704a	2006	Ian Main	441704a
441705a	2006	Stephen J. Haswell	441705a
441817a	2006	Dennis R. Burton	441817a
441818a	2006	Pulickel M. Ajayan; Boris I. Yakobson	441818a
441819a	2006	Daniel J. Klionsky	441819a
441820a	2006	Leonardo Fallani; Massimo Inguscio	441820a
441821a	2006	Helen Dell	441821a
441822a	2006	Daeyeol Lee	441822a
441823a	2006	Paul F. McMillan	441823a
441824a	2006	Stephen Kent	441824a
441937a	2006	Lee Alan Dugatkin	441937a
441938a	2006	Daniel Proga	441938a
441939a	2006	Vivek Malhotra; Satyajit Mayor	441939a
441940a	2006	Howard Griffiths	441940a
441941a	2006	R. E. Cohen	441941a
441942a	2006	Hans-Reimer Rodewald	441942a
442031a	2006	Peter B. Becker	442031a
442032a	2006	J. E. Thomas	442032a
442033a	2006	Bill Sugden	442033a
